426,"wünschen","word","action_words",0,0,0.01,0,0.02,0.06,0.07,0.12,0.14,0.15,0.17,0.34,0.31
427,"ziehen","word","action_words",0.01,0.05,0.04,0.09,0.05,0.17,0.23,0.34,0.35,0.33,0.43,0.58,0.65
428,"drücken","word","action_words",0.01,0.04,0.04,0.12,0.07,0.17,0.19,0.33,0.39,0.31,0.45,0.54,0.68
429,"Krach machen","word","action_words",0.01,0.01,0.05,0.03,0.12,0.14,0.18,0.28,0.32,0.39,0.37,0.51,0.6
430,"aufräumen","word","action_words",0.04,0.04,0.06,0.17,0.16,0.27,0.3,0.45,0.53,0.53,0.7,0.82,0.82
431,"alle","word","descriptive_words",0.6,0.71,0.68,0.71,0.79,0.83,0.86,0.78,0.87,0.9,0.84,0.93,0.97
432,"arm","word","descriptive_words",0.06,0.14,0.15,0.13,0.18,0.24,0.17,0.24,0.17,0.21,0.24,0.33,0.29
433,"schlecht","word","descriptive_words",0,0.01,0.01,0.01,0.03,0.06,0.07,0.12,0.15,0.17,0.24,0.34,0.43
434,"froh","word","descriptive_words",0,0.03,0,0.04,0.04,0.08,0.07,0.08,0.09,0.15,0.19,0.29,0.35
435,"hart","word","descriptive_words",0.02,0.08,0.02,0.14,0.08,0.24,0.29,0.32,0.35,0.33,0.45,0.53,0.6
436,"blau","word","descriptive_words",0.05,0.08,0.12,0.22,0.26,0.33,0.48,0.48,0.58,0.54,0.69,0.79,0.89
437,"heiß","word","descriptive_words",0.56,0.8,0.77,0.75,0.88,0.85,0.87,0.85,0.9,0.92,0.95,0.96,0.95
438,"langsam","word","descriptive_words",0.02,0.05,0.08,0.12,0.08,0.19,0.24,0.29,0.42,0.4,0.52,0.66,0.72
439,"sauber","word","descriptive_words",0.13,0.25,0.17,0.39,0.33,0.53,0.57,0.61,0.76,0.71,0.78,0.87,0.9
440,"klein","word","descriptive_words",0.08,0.14,0.19,0.25,0.25,0.45,0.53,0.58,0.75,0.54,0.73,0.87,0.91
441,"dunkel","word","descriptive_words",0.12,0.13,0.17,0.3,0.28,0.46,0.48,0.54,0.64,0.52,0.68,0.8,0.87
442,"schmutzig","word","descriptive_words",0.08,0.15,0.12,0.22,0.32,0.47,0.51,0.53,0.7,0.66,0.78,0.83,0.88
443,"nass","word","descriptive_words",0.28,0.41,0.5,0.61,0.64,0.8,0.82,0.81,0.9,0.85,0.89,0.94,0.95
444,"schnell","word","descriptive_words",0.05,0.14,0.15,0.25,0.23,0.42,0.47,0.48,0.65,0.62,0.71,0.8,0.92
445,"voll","word","descriptive_words",0.04,0.05,0.15,0.19,0.15,0.43,0.35,0.45,0.61,0.63,0.72,0.72,0.88
446,"wach","word","descriptive_words",0.01,0.04,0.08,0.14,0.16,0.28,0.38,0.46,0.52,0.55,0.58,0.74,0.8
447,"grün","word","descriptive_words",0.05,0.09,0.11,0.13,0.28,0.29,0.48,0.42,0.62,0.49,0.65,0.78,0.91
448,"gelb","word","descriptive_words",0.05,0.05,0.06,0.12,0.27,0.26,0.43,0.43,0.6,0.49,0.62,0.73,0.86
449,"rot","word","descriptive_words",0.07,0.13,0.16,0.29,0.36,0.39,0.48,0.47,0.64,0.55,0.7,0.8,0.94
450,"schwarz","word","descriptive_words",0.02,0.03,0.04,0.04,0.08,0.16,0.19,0.29,0.26,0.26,0.43,0.54,0.7
451,"hoch","word","descriptive_words",0.12,0.14,0.23,0.3,0.37,0.42,0.49,0.46,0.66,0.56,0.62,0.69,0.78
452,"müde","word","descriptive_words",0.16,0.14,0.17,0.31,0.45,0.49,0.51,0.61,0.76,0.69,0.8,0.89,0.94
453,"vorsichtig","word","descriptive_words",0.02,0.05,0.07,0.14,0.14,0.2,0.22,0.33,0.42,0.36,0.46,0.57,0.65
454,"fest","word","descriptive_words",0,0.04,0.05,0.08,0.03,0.16,0.17,0.21,0.28,0.3,0.32,0.44,0.56
455,"laut","word","descriptive_words",0.06,0.14,0.18,0.29,0.26,0.45,0.47,0.6,0.73,0.69,0.71,0.83,0.95
456,"leer","word","descriptive_words",0.09,0.22,0.14,0.22,0.28,0.41,0.37,0.56,0.59,0.51,0.63,0.72,0.77
457,"nett","word","descriptive_words",0,0.03,0,0.08,0.04,0.12,0.09,0.17,0.12,0.13,0.19,0.3,0.3
458,"orange","word","descriptive_words",0.02,0.03,0,0.04,0.07,0.07,0.17,0.23,0.23,0.21,0.44,0.54,0.53
459,"gut","word","descriptive_words",0.12,0.18,0.18,0.25,0.32,0.45,0.47,0.48,0.58,0.51,0.7,0.74,0.84
460,"ruhig","word","descriptive_words",0,0.01,0,0.04,0.04,0.09,0.1,0.19,0.24,0.27,0.27,0.39,0.4
461,"groß","word","descriptive_words",0.12,0.19,0.2,0.29,0.4,0.49,0.54,0.63,0.76,0.64,0.7,0.85,0.9
462,"schwer","word","descriptive_words",0.06,0.15,0.17,0.22,0.33,0.48,0.4,0.55,0.68,0.63,0.68,0.78,0.88
463,"krank","word","descriptive_words",0.02,0.08,0.07,0.09,0.14,0.24,0.34,0.41,0.62,0.58,0.6,0.75,0.85
464,"braun","word","descriptive_words",0.02,0.04,0.02,0.06,0.05,0.06,0.16,0.24,0.21,0.22,0.29,0.48,0.49
465,"verletzt","word","descriptive_words",0,0.03,0,0.01,0,0.02,0.04,0.16,0.12,0.09,0.15,0.26,0.29
466,"klebrig","word","descriptive_words",0.02,0.01,0.03,0.06,0.05,0.15,0.17,0.21,0.27,0.27,0.29,0.56,0.58
467,"niedlich","word","descriptive_words",0.01,0.05,0.01,0.03,0.04,0.07,0.11,0.15,0.14,0.18,0.18,0.31,0.38
468,"winzig","word","descriptive_words",0,0.01,0,0,0.01,0.03,0.06,0.11,0.04,0.06,0.12,0.13,0.15
469,"trocken","word","descriptive_words",0,0.03,0.05,0.12,0.16,0.29,0.3,0.42,0.54,0.44,0.57,0.7,0.84
470,"neu","word","descriptive_words",0.11,0.11,0.11,0.26,0.21,0.46,0.39,0.48,0.62,0.51,0.67,0.8,0.78
471,"windig","word","descriptive_words",0.05,0.05,0.01,0.09,0.07,0.25,0.24,0.26,0.3,0.39,0.4,0.49,0.53
472,"alt","word","descriptive_words",0.05,0.06,0.04,0.13,0.08,0.15,0.25,0.37,0.35,0.33,0.46,0.48,0.66
473,"sanft","word","descriptive_words",0,0.01,0,0,0,0.01,0.01,0.03,0.03,0.04,0.05,0.11,0.08
474,"schön","word","descriptive_words",0.01,0.1,0.09,0.19,0.17,0.26,0.34,0.4,0.52,0.54,0.59,0.63,0.81
475,"besser","word","descriptive_words",0.02,0.04,0.07,0.13,0.15,0.28,0.27,0.35,0.43,0.42,0.4,0.57,0.67
476,"traurig","word","descriptive_words",0.04,0.05,0.02,0.12,0.14,0.23,0.3,0.36,0.42,0.47,0.52,0.64,0.76
477,"kaputt","word","descriptive_words",0.18,0.35,0.41,0.52,0.52,0.63,0.72,0.77,0.83,0.75,0.81,0.91,0.97
478,"weich","word","descriptive_words",0.04,0.03,0.05,0.13,0.09,0.26,0.32,0.33,0.38,0.4,0.47,0.62,0.71
479,"kalt","word","descriptive_words",0.21,0.3,0.31,0.44,0.51,0.61,0.69,0.69,0.78,0.71,0.84,0.88,0.91
480,"lang","word","descriptive_words",0.01,0.03,0.03,0.08,0.06,0.15,0.17,0.23,0.26,0.25,0.29,0.4,0.47
481,"böse","word","descriptive_words",0.04,0.1,0.05,0.17,0.14,0.29,0.27,0.37,0.47,0.38,0.58,0.72,0.69
482,"weiß","word","descriptive_words",0.05,0.04,0.06,0.04,0.13,0.16,0.25,0.31,0.34,0.31,0.49,0.64,0.65
483,"fein","word","descriptive_words",0.01,0.03,0.05,0.04,0.01,0.08,0.06,0.11,0.08,0.12,0.19,0.22,0.25
484,"fieß","word","descriptive_words",0,0.01,0,0.01,0,0.01,0.04,0.03,0.03,0.06,0.05,0.1,0.1
485,"nach","word","time_words",0.05,0.08,0.04,0.01,0.06,0.13,0.1,0.21,0.2,0.28,0.31,0.51,0.45
486,"heute abend","word","time_words",0.01,0.03,0.02,0.06,0.09,0.08,0.12,0.24,0.24,0.25,0.41,0.49,0.53
487,"vor","word","time_words",0,0.01,0,0.01,0.02,0.06,0.08,0.11,0.11,0.12,0.17,0.34,0.32
488,"Tag","word","time_words",0.06,0.04,0.05,0.13,0.12,0.12,0.17,0.32,0.3,0.27,0.35,0.55,0.54
489,"morgen","word","time_words",0.04,0.06,0.1,0.16,0.15,0.33,0.29,0.39,0.48,0.49,0.6,0.7,0.77
490,"Nacht","word","time_words",0.02,0.06,0.07,0.17,0.27,0.21,0.26,0.39,0.37,0.42,0.45,0.56,0.61
491,"Mittag","word","time_words",0.04,0.01,0.02,0.09,0.14,0.18,0.18,0.28,0.3,0.27,0.46,0.54,0.62
492,"jetz","word","time_words",0.06,0.08,0.05,0.14,0.16,0.22,0.21,0.37,0.45,0.45,0.54,0.75,0.72
493,"gestern","word","time_words",0,0.01,0.02,0.03,0.02,0.05,0.1,0.13,0.13,0.15,0.26,0.44,0.48
494,"heute","word","time_words",0.04,0.01,0.07,0.04,0.08,0.17,0.19,0.24,0.4,0.38,0.45,0.66,0.68
495,"später","word","time_words",0.05,0.03,0.07,0.13,0.11,0.16,0.25,0.34,0.27,0.33,0.45,0.55,0.58
496,"er","word","pronouns",0.02,0.04,0.03,0.04,0.05,0.03,0.09,0.13,0.12,0.17,0.23,0.33,0.34
497,"wir","word","pronouns",0,0.01,0.02,0.03,0.06,0.08,0.1,0.2,0.32,0.24,0.37,0.44,0.55
498,"ihnen","word","pronouns",0,0.01,0,0,0.02,0.01,0.01,0.02,0.01,0.01,0.03,0.06,0.06
499,"mich","word","pronouns",0.02,0.04,0.01,0.06,0.12,0.08,0.22,0.33,0.27,0.26,0.42,0.47,0.6
500,"unser","word","pronouns",0,0.01,0.01,0.04,0.09,0.07,0.1,0.24,0.29,0.21,0.33,0.42,0.54
501,"es","word","pronouns",0.01,0.01,0.01,0.03,0.02,0.03,0.07,0.07,0.12,0.11,0.14,0.25,0.27
502,"euch","word","pronouns",0,0.01,0.01,0,0,0.01,0.04,0.03,0.07,0.04,0.1,0.18,0.18
503,"ich","word","pronouns",0.07,0.2,0.26,0.35,0.39,0.4,0.53,0.63,0.74,0.72,0.78,0.88,0.91
504,"ihr","word","pronouns",0,0.01,0.01,0,0.01,0.02,0.02,0.05,0.1,0.03,0.12,0.16,0.16
505,"dein","word","pronouns",0.08,0.14,0.15,0.17,0.25,0.21,0.28,0.35,0.42,0.44,0.44,0.65,0.76
506,"ihm","word","pronouns",0,0.01,0,0,0.01,0.01,0.01,0.05,0.04,0.02,0.08,0.1,0.14
507,"dies","word","pronouns",0.02,0.05,0.09,0.08,0.07,0.15,0.11,0.17,0.24,0.22,0.15,0.39,0.22
508,"das","word","pronouns",0.11,0.14,0.2,0.17,0.23,0.31,0.33,0.46,0.51,0.4,0.58,0.65,0.76
509,"meiner","word","pronouns",0.09,0.14,0.2,0.38,0.33,0.45,0.5,0.55,0.67,0.65,0.68,0.84,0.9
510,"du","word","pronouns",0.09,0.18,0.24,0.26,0.31,0.34,0.43,0.45,0.58,0.54,0.65,0.8,0.85
511,"mein","word","pronouns",0.19,0.29,0.39,0.49,0.47,0.63,0.65,0.68,0.74,0.73,0.81,0.92,0.97
512,"diese","word","pronouns",0.01,0.04,0.06,0.06,0.11,0.14,0.13,0.15,0.22,0.24,0.2,0.42,0.35
513,"sein","word","pronouns",0,0.01,0,0,0.02,0.03,0.07,0.11,0.1,0.07,0.12,0.27,0.18
514,"mir","word","pronouns",0,0.01,0.02,0.04,0.06,0.09,0.16,0.21,0.28,0.25,0.4,0.48,0.52
515,"uns","word","pronouns",0,0.01,0.02,0.03,0.09,0.02,0.07,0.17,0.18,0.13,0.26,0.38,0.4
516,"wie","word","question_words",0.01,0.01,0.01,0.01,0.03,0.05,0.1,0.14,0.16,0.16,0.28,0.47,0.44
517,"warum","word","question_words",0,0.01,0.02,0.03,0.04,0.06,0.08,0.18,0.27,0.13,0.33,0.47,0.49
518,"wer","word","question_words",0,0.04,0,0.06,0.03,0.05,0.11,0.13,0.25,0.2,0.31,0.54,0.48
519,"wann","word","question_words",0.01,0.01,0,0.03,0.01,0.02,0.03,0.08,0.13,0.09,0.18,0.33,0.3
520,"was","word","question_words",0.02,0.04,0.08,0.09,0.11,0.21,0.27,0.38,0.36,0.44,0.54,0.7,0.84
521,"welche","word","question_words",0,0.01,0,0,0.02,0.03,0.05,0.05,0.08,0.09,0.16,0.28,0.28
522,"wo","word","question_words",0.06,0.06,0.06,0.21,0.19,0.25,0.25,0.29,0.46,0.46,0.63,0.67,0.8
523,"runter","word","locations",0.2,0.28,0.3,0.39,0.46,0.57,0.52,0.61,0.66,0.66,0.65,0.76,0.84
524,"mit","word","locations",0.11,0.22,0.29,0.4,0.47,0.63,0.52,0.71,0.73,0.71,0.82,0.79,0.9
525,"hier","word","locations",0.04,0.09,0.14,0.18,0.27,0.37,0.32,0.46,0.54,0.46,0.69,0.73,0.8
526,"in","word","locations",0.05,0.05,0.08,0.12,0.12,0.25,0.24,0.29,0.4,0.3,0.43,0.58,0.65
527,"rein","word","locations",0.16,0.2,0.25,0.31,0.38,0.44,0.56,0.61,0.7,0.62,0.68,0.75,0.8
528,"neben","word","locations",0,0.01,0.02,0.04,0.03,0.11,0.09,0.18,0.18,0.16,0.3,0.44,0.4
529,"von","word","locations",0.01,0.03,0,0.03,0.04,0.06,0.16,0.19,0.18,0.19,0.25,0.42,0.46
530,"an","word","locations",0.13,0.18,0.18,0.14,0.14,0.21,0.22,0.27,0.26,0.24,0.29,0.46,0.42
531,"über","word","locations",0,0.03,0.03,0.03,0.03,0.05,0.13,0.16,0.27,0.18,0.31,0.37,0.39
532,"aus","word","locations",0.19,0.2,0.26,0.22,0.26,0.36,0.3,0.49,0.41,0.38,0.45,0.6,0.51
533,"oben","word","locations",0.15,0.32,0.26,0.36,0.45,0.56,0.61,0.6,0.73,0.74,0.77,0.87,0.82
534,"da","word","locations",0.48,0.59,0.66,0.69,0.68,0.77,0.73,0.87,0.83,0.81,0.86,0.85,0.9
535,"zu","word","locations",0.28,0.35,0.39,0.42,0.39,0.56,0.57,0.6,0.62,0.44,0.62,0.7,0.76
536,"unter","word","locations",0.05,0.11,0.05,0.13,0.19,0.31,0.25,0.33,0.39,0.38,0.51,0.6,0.62
537,"auf","word","locations",0.24,0.41,0.51,0.42,0.44,0.52,0.6,0.64,0.58,0.56,0.66,0.79,0.78
538,"für","word","locations",0.01,0.06,0.01,0.06,0.05,0.14,0.21,0.27,0.26,0.28,0.39,0.51,0.65
539,"um","word","locations",0.01,0.04,0.01,0.03,0,0.06,0.05,0.07,0.11,0.06,0.16,0.29,0.22
540,"bei","word","locations",0.01,0.03,0.03,0.06,0.05,0.13,0.15,0.2,0.3,0.24,0.34,0.49,0.46
541,"weg","word","locations",0.11,0.15,0.26,0.4,0.39,0.57,0.55,0.62,0.67,0.62,0.74,0.71,0.82
542,"zurück","word","locations",0.02,0.01,0,0.05,0.01,0.11,0.15,0.18,0.28,0.19,0.28,0.39,0.47
543,"hinter","word","locations",0.01,0.03,0.01,0.09,0.08,0.17,0.19,0.24,0.24,0.2,0.34,0.46,0.51
544,"ab","word","locations",0.19,0.22,0.31,0.21,0.25,0.41,0.48,0.42,0.39,0.42,0.43,0.66,0.45
545,"ein","word","quantifiers",0.15,0.35,0.34,0.42,0.45,0.63,0.65,0.71,0.78,0.66,0.77,0.9,0.9
546,"kein","word","quantifiers",0.02,0.04,0.07,0.09,0.17,0.13,0.27,0.28,0.45,0.48,0.55,0.67,0.72
547,"andere","word","quantifiers",0.07,0.08,0.11,0.13,0.17,0.29,0.29,0.39,0.38,0.37,0.53,0.52,0.68
548,"jeder","word","quantifiers",0,0.01,0,0,0.02,0.01,0.02,0.04,0.05,0.04,0.08,0.21,0.14
549,"das","word","quantifiers",0.07,0.1,0.28,0.27,0.34,0.39,0.54,0.51,0.6,0.49,0.57,0.71,0.81
550,"viel","word","quantifiers",0.05,0.06,0.09,0.18,0.23,0.4,0.42,0.51,0.57,0.55,0.66,0.73,0.87
551,"auch","word","quantifiers",0.15,0.3,0.27,0.36,0.49,0.57,0.61,0.61,0.67,0.7,0.77,0.75,0.89
552,"anderer","word","quantifiers",0.04,0.04,0.14,0.09,0.08,0.2,0.23,0.26,0.26,0.33,0.34,0.33,0.46
553,"dasselbe","word","quantifiers",0,0,0.01,0,0,0.03,0.02,0.03,0.07,0.03,0.09,0.09,0.1
554,"die","word","quantifiers",0.05,0.1,0.14,0.23,0.2,0.31,0.35,0.35,0.48,0.45,0.49,0.69,0.71
555,"einer","word","quantifiers",0.11,0.1,0.07,0.16,0.18,0.24,0.33,0.34,0.41,0.29,0.44,0.57,0.55
556,"keiner","word","quantifiers",0.02,0.01,0.03,0.03,0.07,0.12,0.11,0.18,0.28,0.21,0.35,0.46,0.51
557,"mehr","word","quantifiers",0.19,0.28,0.33,0.31,0.48,0.59,0.58,0.66,0.68,0.65,0.73,0.85,0.81
558,"ein bisschen","word","quantifiers",0.02,0.03,0.07,0.12,0.11,0.24,0.28,0.32,0.43,0.33,0.53,0.58,0.77
559,"der","word","quantifiers",0.04,0.08,0.07,0.14,0.18,0.21,0.29,0.32,0.37,0.35,0.44,0.65,0.7
560,"eine","word","quantifiers",0.05,0.08,0.07,0.16,0.2,0.31,0.35,0.36,0.51,0.45,0.53,0.66,0.7
561,"keine","word","quantifiers",0,0.04,0.01,0.03,0.12,0.11,0.13,0.21,0.35,0.35,0.43,0.58,0.6
562,"alle","word","quantifiers",0.08,0.19,0.24,0.27,0.42,0.51,0.58,0.57,0.62,0.55,0.65,0.83,0.87
563,"nichts","word","quantifiers",0,0.01,0.01,0.04,0.06,0.14,0.12,0.09,0.29,0.21,0.37,0.47,0.51
564,"nicht","word","quantifiers",0.07,0.15,0.14,0.14,0.25,0.35,0.4,0.43,0.53,0.49,0.52,0.72,0.8
565,"bin","word","helping_verbs",0.01,0.05,0.02,0.04,0.03,0.12,0.17,0.27,0.33,0.33,0.53,0.66,0.71
566,"musst","word","helping_verbs",0,0.01,0,0.03,0.01,0.03,0.1,0.12,0.2,0.2,0.3,0.46,0.39
567,"ist","word","helping_verbs",0.02,0.04,0.07,0.05,0.11,0.16,0.32,0.26,0.41,0.37,0.48,0.69,0.69
568,"waren","word","helping_verbs",0,0,0,0,0,0.02,0.03,0.04,0.1,0.12,0.16,0.29,0.24
569,"will","word","helping_verbs",0.02,0.06,0.04,0.1,0.07,0.22,0.27,0.41,0.53,0.48,0.58,0.74,0.78
570,"soll","word","helping_verbs",0.01,0.01,0.01,0.03,0.01,0.05,0.07,0.12,0.15,0.16,0.24,0.44,0.44
571,"muss","word","helping_verbs",0.01,0.03,0.03,0.06,0.03,0.13,0.19,0.19,0.28,0.34,0.4,0.67,0.57
572,"sind","word","helping_verbs",0,0.01,0.01,0.01,0.04,0.03,0.1,0.13,0.16,0.13,0.23,0.4,0.4
573,"kann","word","helping_verbs",0.01,0.03,0,0.08,0.05,0.17,0.21,0.26,0.39,0.36,0.46,0.62,0.66
574,"müssen","word","helping_verbs",0,0,0,0,0.03,0.05,0.03,0.04,0.15,0.11,0.19,0.33,0.31
575,"können","word","helping_verbs",0,0.01,0,0,0.03,0.04,0.04,0.05,0.11,0.09,0.18,0.27,0.26
576,"sollst","word","helping_verbs",0,0.01,0,0,0.01,0.02,0.07,0.07,0.17,0.13,0.17,0.44,0.38
577,"bist","word","helping_verbs",0.01,0.01,0.01,0.04,0.03,0.04,0.13,0.16,0.24,0.25,0.3,0.48,0.56
578,"wollen","word","helping_verbs",0.01,0.03,0.01,0,0.03,0.04,0.07,0.09,0.18,0.15,0.19,0.37,0.37
579,"war","word","helping_verbs",0.01,0.01,0,0.03,0.03,0.04,0.12,0.12,0.21,0.21,0.32,0.46,0.43
580,"darf","word","helping_verbs",0.01,0.01,0.02,0.04,0.04,0.14,0.23,0.25,0.39,0.3,0.45,0.65,0.67
581,"wollte","word","helping_verbs",0,0.01,0,0,0,0.02,0.03,0.04,0.13,0.09,0.17,0.27,0.27
582,"dürfen","word","helping_verbs",0,0.01,0,0,0.02,0.04,0.03,0.04,0.11,0.11,0.17,0.33,0.3
583,"und","word","connecting_words",0.04,0.04,0.1,0.08,0.16,0.14,0.29,0.35,0.48,0.37,0.59,0.71,0.78
584,"weil","word","connecting_words",0.01,0.01,0,0.01,0.01,0.02,0.04,0.05,0.07,0.06,0.17,0.28,0.28
585,"aber","word","connecting_words",0.04,0.01,0.02,0.04,0.06,0.08,0.14,0.14,0.22,0.28,0.39,0.56,0.54
586,"wenn","word","connecting_words",0.01,0.01,0,0.01,0.01,0.02,0.04,0.03,0.11,0.07,0.15,0.27,0.29
587,"so","word","connecting_words",0.11,0.13,0.17,0.13,0.12,0.25,0.31,0.27,0.3,0.26,0.37,0.51,0.52
588,"dann","word","connecting_words",0.05,0.01,0.01,0.03,0.02,0.08,0.08,0.15,0.26,0.19,0.31,0.44,0.46
